fecha,indicativo,nombre,provincia,lat,lon,tmax,tmin,tmed,prec,racha,velmedia
2025-01-01,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,12.5,5.2,8.9,2.2,25.6,9.8
2025-01-02,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,21.2,14.3,17.8,4.3,26.8,6.1
2025-01-03,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,10.8,5.4,8.1,2.5,19.2,11.9
2025-01-04,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,9.8,2.6,6.2,3.9,23.7,11.4
2025-01-05,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,13.6,7.0,10.3,3.1,21.9,10.0
2025-01-06,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.0,14.3,17.2,0.0,25.2,3.3
2025-01-07,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,19.3,6.1,12.7,1.3,26.6,8.4
2025-01-08,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,13.7,5.7,9.7,4.3,39.0,8.3
2025-01-09,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.6,7.1,13.8,0.0,22.8,9.6
2025-01-10,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,17.4,5.0,11.2,5.1,33.4,5.6
2025-01-11,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,24.3,11.3,17.8,1.4,20.4,5.1
2025-01-12,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,11.5,2.0,6.8,3.2,15.6,13.3
2025-01-13,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,12.6,5.4,9.0,0.0,24.4,9.0
2025-01-14,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,12.5,4.8,8.7,2.6,33.1,8.5
2025-01-15,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,23.6,11.3,17.5,0.0,14.1,14.6
2025-01-16,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,19.7,12.7,16.2,0.3,14.2,12.0
2025-01-17,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.9,8.1,14.5,0.4,32.4,10.3
2025-01-18,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.1,10.9,13.5,4.1,10.3,3.4
2025-01-19,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,24.9,13.1,19.0,0.0,18.0,11.3
2025-01-20,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.4,12.3,16.3,0.0,24.8,12.2
2025-01-21,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,12.6,4.9,8.7,0.1,17.3,14.9
2025-01-22,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,15.3,4.6,9.9,0.3,29.0,12.1
2025-01-23,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,21.6,14.8,18.2,2.0,33.0,7.1
2025-01-24,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,13.5,4.3,8.9,0.5,26.1,14.9
2025-01-25,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.3,7.2,12.8,5.3,21.0,7.7
2025-01-26,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,25.4,11.0,18.2,5.6,12.7,5.5
2025-01-27,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,13.7,8.5,11.1,1.7,17.6,9.2
2025-01-28,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,9.8,2.2,6.0,9.1,37.8,10.7
2025-01-29,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,21.7,7.4,14.5,2.6,33.5,5.4
2025-01-30,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,15.5,3.7,9.6,5.3,32.2,10.5
2025-01-31,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,25.2,14.8,20.0,1.9,13.4,12.9
2025-02-01,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.0,5.3,11.7,1.2,27.9,8.5
2025-02-02,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,15.3,6.7,11.0,1.4,29.1,12.0
2025-02-03,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,17.8,10.8,14.3,5.4,24.3,9.4
2025-02-04,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,23.6,12.0,17.8,0.9,22.3,13.7
2025-02-05,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,19.1,4.1,11.6,0.1,31.9,12.7
2025-02-06,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,28.1,13.2,20.6,2.3,18.8,11.5
2025-02-07,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,12.6,3.5,8.0,0.0,27.7,9.0
2025-02-08,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,25.1,10.4,17.8,4.0,11.7,9.9
2025-02-09,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,23.0,13.2,18.1,1.3,20.0,4.9
2025-02-10,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,23.3,13.0,18.1,0.0,38.0,12.7
2025-02-11,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.1,11.0,13.5,0.0,37.3,5.1
2025-02-12,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,15.9,5.7,10.8,0.0,17.9,5.5
2025-02-13,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,15.7,9.8,12.7,0.5,31.6,9.7
2025-02-14,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.2,7.5,12.8,0.0,21.0,14.2
2025-02-15,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,14.4,2.7,8.6,1.4,15.5,6.6
2025-02-16,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,17.2,11.3,14.2,1.5,34.4,11.6
2025-02-17,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,17.5,11.5,14.5,3.9,34.9,3.5
2025-02-18,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,11.0,2.3,6.7,4.5,14.5,9.7
2025-02-19,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,22.8,13.9,18.4,2.9,12.9,10.3
2025-02-20,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,22.3,7.9,15.1,0.2,13.7,5.5
2025-02-21,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,11.7,2.4,7.1,3.0,28.1,10.4
2025-02-22,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,14.8,8.9,11.9,0.0,23.4,15.0
2025-02-23,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,26.8,12.9,19.8,0.0,24.2,11.1
2025-02-24,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,25.9,13.4,19.6,0.0,38.2,3.6
2025-02-25,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,13.8,2.2,8.0,0.0,19.9,6.2
2025-02-26,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.1,8.6,13.3,0.0,25.4,11.1
2025-02-27,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,14.5,7.0,10.8,0.0,32.3,12.1
2025-02-28,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.0,10.7,14.3,0.0,27.6,9.8
2025-03-01,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.8,8.3,13.5,9.5,31.5,4.3
2025-03-02,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.1,11.7,14.9,0.0,12.0,14.7
2025-03-03,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.0,14.4,17.2,0.0,24.6,13.0
2025-03-04,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,25.7,14.4,20.0,0.3,20.6,10.2
2025-03-05,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.2,6.1,13.1,1.5,19.7,6.5
2025-03-06,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,15.6,2.4,9.0,4.2,23.5,6.9
2025-03-07,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,21.3,8.1,14.7,0.0,21.2,7.0
2025-03-08,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,15.4,4.3,9.8,0.0,24.3,13.4
2025-03-09,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,13.9,2.4,8.1,3.3,36.6,11.7
2025-03-10,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,22.4,14.1,18.2,3.3,25.1,3.2
2025-03-11,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,9.5,2.1,5.8,0.2,15.3,3.3
2025-03-12,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.9,13.8,16.4,0.0,32.1,4.8
2025-03-13,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,27.8,13.9,20.8,4.9,10.2,14.8
2025-03-14,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,27.4,13.4,20.4,4.5,29.8,7.1
2025-03-15,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,21.5,13.6,17.6,0.0,37.7,4.7
2025-03-16,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,15.5,4.9,10.2,1.4,32.9,10.4
2025-03-17,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,10.0,5.0,7.5,0.5,37.1,7.9
2025-03-18,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.6,8.8,13.7,5.1,23.4,12.3
2025-03-19,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,17.0,8.8,12.9,0.0,14.4,10.8
2025-03-20,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,23.4,10.9,17.1,2.3,25.1,13.7
2025-03-21,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,27.2,14.2,20.7,0.0,39.5,6.3
2025-03-22,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,14.1,4.6,9.3,3.9,11.7,14.7
2025-03-23,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.2,9.6,14.9,0.9,11.0,10.3
2025-03-24,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.5,11.3,15.9,7.5,32.7,5.7
2025-03-25,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,11.5,4.9,8.2,4.1,34.8,7.6
2025-03-26,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,21.9,9.7,15.8,0.0,17.2,5.0
2025-03-27,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,25.8,14.6,20.2,0.0,17.8,9.1
2025-03-28,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,12.8,6.2,9.5,3.2,17.9,3.4
2025-03-29,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,21.1,11.2,16.1,1.7,12.8,12.1
2025-03-30,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,9.8,2.3,6.0,0.0,36.7,11.6
2025-03-31,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.2,2.9,9.6,4.6,28.0,11.2
2025-04-01,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,22.2,14.9,18.6,0.9,28.7,8.5
2025-04-02,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,7.7,2.5,5.1,2.0,27.0,9.6
2025-04-03,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,12.1,2.4,7.3,0.0,37.7,7.8
2025-04-04,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,22.9,10.1,16.5,1.3,35.7,7.7
2025-04-05,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,21.0,13.6,17.3,5.5,18.4,3.6
2025-04-06,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,21.5,12.3,16.9,0.0,37.0,13.0
2025-04-07,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.4,9.2,14.8,0.0,24.2,7.7
2025-04-08,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.2,13.9,17.0,0.0,24.9,8.5
2025-04-09,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,15.1,8.7,11.9,0.0,25.4,5.9
2025-04-10,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,10.0,4.4,7.2,0.0,28.8,11.7
2025-04-11,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.5,10.8,15.7,5.5,21.6,7.5
2025-04-12,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.3,10.3,15.3,0.4,28.9,6.6
2025-04-13,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.1,2.2,9.2,0.5,16.8,14.2
2025-04-14,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,24.0,11.3,17.6,0.0,25.6,5.1
2025-04-15,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,14.2,6.0,10.1,0.0,14.8,5.5
2025-04-16,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.9,12.3,15.6,1.2,39.3,7.0
2025-04-17,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,14.2,3.5,8.9,0.1,37.2,12.4
2025-04-18,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.2,10.1,14.2,0.0,30.4,11.7
2025-04-19,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,22.1,14.5,18.3,1.3,10.6,9.5
2025-04-20,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,24.1,11.2,17.6,0.0,25.4,7.0
2025-04-21,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,22.9,13.2,18.1,0.0,34.0,10.0
2025-04-22,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.4,12.1,16.2,0.0,26.4,5.6
2025-04-23,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.4,8.2,12.3,3.3,18.0,14.6
2025-04-24,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,17.0,4.1,10.5,0.0,11.2,7.8
2025-04-25,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,19.3,14.2,16.7,3.5,27.6,9.0
2025-04-26,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,19.2,13.4,16.3,4.5,30.1,14.3
2025-04-27,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.1,12.7,15.4,4.5,24.1,7.8
2025-04-28,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,15.5,6.0,10.8,0.0,39.4,4.1
2025-04-29,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,23.8,14.0,18.9,0.0,28.7,13.0
2025-04-30,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.0,6.7,11.3,0.0,37.8,12.9
2025-05-01,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,9.5,3.4,6.5,0.0,22.8,4.2
2025-05-02,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.5,10.0,13.3,0.3,19.5,11.1
2025-05-03,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,23.1,8.3,15.7,1.0,36.2,7.3
2025-05-04,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.0,2.6,9.3,3.6,37.2,5.8
2025-05-05,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,21.9,13.8,17.9,0.0,39.3,6.4
2025-05-06,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,19.9,14.4,17.2,1.8,24.3,5.7
2025-05-07,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.1,11.2,14.6,6.5,26.6,6.0
2025-05-08,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,19.7,14.4,17.1,0.0,22.4,5.8
2025-05-09,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,22.1,8.4,15.2,0.0,31.4,10.0
2025-05-10,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,15.1,3.2,9.1,2.4,17.5,8.0
2025-05-11,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.1,6.6,13.4,0.0,13.8,9.8
2025-05-12,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,15.9,3.8,9.9,0.6,24.6,14.1
2025-05-13,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.6,8.8,13.7,3.6,27.3,11.3
2025-05-14,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.6,3.4,10.0,0.0,33.6,7.5
2025-05-15,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,14.6,3.3,9.0,0.7,36.4,13.7
2025-05-16,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,28.1,14.4,21.3,0.0,28.0,10.3
2025-05-17,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.8,6.7,13.8,4.4,25.1,8.6
2025-05-18,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,24.9,15.0,19.9,1.2,34.4,12.3
2025-05-19,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,24.3,12.3,18.3,0.0,17.6,13.3
2025-05-20,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.6,13.6,17.1,1.3,29.4,9.5
2025-05-21,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,15.1,2.7,8.9,4.0,25.2,10.8
2025-05-22,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.5,8.5,13.5,0.0,14.8,5.3
2025-05-23,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,21.2,14.6,17.9,0.0,18.1,10.1
2025-05-24,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.5,9.9,13.2,2.9,17.1,6.5
2025-05-25,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,27.5,14.2,20.8,2.9,30.9,4.0
2025-05-26,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.0,7.4,12.7,0.3,28.0,6.9
2025-05-27,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,25.6,12.2,18.9,0.0,19.7,13.1
2025-05-28,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.7,3.3,10.0,0.0,37.2,7.4
2025-05-29,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,15.7,5.7,10.7,7.6,23.7,7.1
2025-05-30,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,23.6,11.0,17.3,3.7,21.8,11.1
2025-05-31,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,23.1,8.2,15.7,0.0,31.9,14.4
2025-06-01,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,26.9,12.9,19.9,0.5,17.6,7.4
2025-06-02,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,12.5,2.3,7.4,5.0,25.2,9.3
2025-06-03,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,28.8,14.7,21.7,0.0,22.7,7.3
2025-06-04,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,22.6,12.4,17.5,0.0,27.2,13.2
2025-06-05,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.8,12.5,15.6,0.0,18.8,3.6
2025-06-06,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.9,8.3,12.6,6.2,17.5,11.3
2025-06-07,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,19.5,12.0,15.7,0.0,17.4,3.1
2025-06-08,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,11.4,5.1,8.2,4.2,28.4,5.0
2025-06-09,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,19.8,8.9,14.3,0.0,33.9,8.2
2025-06-10,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.0,7.9,13.0,4.4,31.4,6.3
2025-06-11,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,14.1,3.6,8.9,0.0,29.4,8.9
2025-06-12,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.5,10.1,15.3,0.0,32.2,11.5
2025-06-13,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.7,8.9,14.8,0.4,22.4,12.2
2025-06-14,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,15.3,9.6,12.4,4.1,36.8,3.4
2025-06-15,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,24.3,11.7,18.0,0.0,19.9,4.1
2025-06-16,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,19.1,9.3,14.2,6.7,13.1,10.3
2025-06-17,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,24.3,11.6,17.9,0.4,38.6,13.4
2025-06-18,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,12.4,5.9,9.2,3.5,23.1,7.8
2025-06-19,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.3,9.5,14.9,1.2,13.1,13.3
2025-06-20,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.7,6.0,13.4,6.0,13.5,14.5
2025-06-21,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,10.5,3.2,6.8,1.2,35.5,8.2
2025-06-22,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,25.0,14.1,19.5,0.6,28.9,13.1
2025-06-23,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,14.4,5.9,10.1,1.4,22.3,14.9
2025-06-24,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.7,8.1,13.4,0.5,25.9,6.9
2025-06-25,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.9,3.0,10.0,0.0,33.3,10.5
2025-06-26,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,14.9,7.3,11.1,1.9,35.8,11.4
2025-06-27,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.2,9.1,14.7,0.8,15.8,5.5
2025-06-28,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,24.7,10.6,17.7,0.0,22.1,5.5
2025-06-29,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,24.1,10.4,17.3,2.7,26.1,12.0
2025-06-30,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,12.3,3.8,8.1,2.1,21.7,9.1
2025-07-01,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,27.8,14.1,20.9,0.4,20.7,6.5
2025-07-02,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,24.0,10.0,17.0,0.4,38.9,10.8
2025-07-03,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,23.1,12.9,18.0,1.4,26.7,11.9
2025-07-04,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,13.5,4.9,9.2,0.0,20.9,14.5
2025-07-05,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.3,7.8,14.0,0.0,27.2,13.7
2025-07-06,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,22.6,8.2,15.4,3.7,16.4,3.9
2025-07-07,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,27.1,13.6,20.3,1.7,21.5,14.2
2025-07-08,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.0,7.6,12.8,4.5,23.4,9.8
2025-07-09,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,13.6,8.1,10.9,0.6,27.7,4.7
2025-07-10,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,9.5,2.0,5.8,4.0,31.1,4.2
2025-07-11,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,21.0,13.8,17.4,0.0,10.4,12.3
2025-07-12,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,24.5,13.4,18.9,0.0,15.6,6.4
2025-07-13,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,22.7,8.2,15.5,3.5,23.2,6.6
2025-07-14,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,13.6,7.9,10.8,0.0,34.0,5.9
2025-07-15,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,17.1,11.4,14.3,1.5,39.0,8.7
2025-07-16,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.2,11.5,15.8,1.6,15.5,8.3
2025-07-17,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,19.0,4.2,11.6,1.6,28.8,9.5
2025-07-18,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.8,10.6,13.7,0.0,26.7,6.4
2025-07-19,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,26.8,14.2,20.5,0.0,10.3,5.9
2025-07-20,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.1,10.8,14.5,0.0,25.3,13.7
2025-07-21,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.0,11.0,15.5,0.0,15.3,10.6
2025-07-22,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.3,6.7,13.5,0.0,32.7,10.3
2025-07-23,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,13.8,6.7,10.3,0.8,16.7,5.3
2025-07-24,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.9,4.2,10.5,5.6,16.9,9.3
2025-07-25,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,18.7,7.9,13.3,0.0,22.8,10.3
2025-07-26,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,20.8,9.3,15.0,0.9,14.6,10.8
2025-07-27,CAD01,ESTACION_CADIZ_1,CADIZ,36.0412,-2.1505,16.9,4.4,10.6,4.8,11.4,7.9
